"total","data__longitude","data__cone__asns","data__degree__providers","data__cone__prefixes","data__cone__addresses","data__degree__globals","data__degree__peers","data__degree__siblings","data__degree__customers","data__degree__transits","data__latitude","data__id","data__name","data__source","data__org__name","data__org__id","data__country","data__rank","data__clique","data__country_name"
"","5.76850800383734","126","4","894","572672","157","75","","78","157","53.412651350885","50673","Serverius-as","RIPE","Serverius Holding B.V.","ORG-SHB2-RIPE","NL","257","false","Netherlands"
"","-86.4585","125","1","1995","29657344","11","8","","2","11","39.2176","22388","TRANSPAC","ARIN","Indiana University","INDIAN-ARIN","US","258","false","United States"
"","-85.9896901221573","125","5","523","849152","119","9","","105","119","42.4092207813598","26554","US-SIGNAL","ARIN","US Signal Company, L.L.C.","USSIG-1-ARIN","US","259","false","United States"
"","-120.341252339627","125","1","419","2109184","125","1","3","123","125","38.2034639007453","33667","CMCS","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","260","false","United States"
"","137.494743598708","123","2","1583","11903232","308","285","","21","111","35.5024660250102","7660","APAN-JP","JPNIC","Asia Pacific Advanced Network - Japan","@aut-7660-JPNIC","JP","261","false","Japan"
"","12.550376836202","123","3","908","12392192","195","108","","84","191","59.8359930319043","2119","TELENOR-NEXTEL","RIPE","Telenor Norge AS","ORG-NA38-RIPE","NO","262","false","Norway"
"","66.3220473744022","122","5","2996","1292288","136","75","","56","135","31.8135548156116","38193","TWA-AS-AP","APNIC","Transworld Associates (Pvt.) Ltd.","ORG-TAL1-AP-APNIC","PK","263","false","Pakistan"
"","-70.7797642946338","122","4","2406","1925376","30","10","","16","29","-33.5137661988943","52280","","LACNIC","INTERNEXA Chile S.A.","@aut-52280-LACNIC","CL","264","false","Chile"
"","51.1138393769891","121","5","1345","1443584","60","3","1","52","54","35.7916070831422","43754","ASIATECH","RIPE","Asiatech Data Transfer Inc PLC","ORG-AI34-RIPE","IR","265","false","Iran"
"","12.1132946565063","121","3","41","141056","19","3","","13","18","55.5640587033472","16095","JAYNET","RIPE","JAYNET A/S","ORG-JA1-RIPE","DK","266","false","Denmark"
"","45.9987","119","4","1732","1881856","20","8","","8","20","51.5431","60299","MMTS-AS","RIPE","Mezhdugorodnyaya Mezhdunarodnaya Telefonnaya Stanciya Ltd.","ORG-MMTS3-RIPE","RU","267","false","Russia"
"","23.7265","119","5","1216","4141824","133","120","","8","133","37.9843","12713","OTEGlobe","RIPE","OTEGlobe - OTE Global Solutions SA","ORG-OOGS1-RIPE","GR","268","false","Greece"
"","-46.1897709066059","119","5","582","285952","111","48","","58","94","-20.929040883799","53013","","LACNIC","WIX NET DO BRASIL LTDA","@aut-53013-LACNIC","BR","269","false","Brazil"
"","16.1283654506244","118","4","632","2006528","109","64","1","41","106","45.4229803787231","5391","T-HT","RIPE","Hrvatski Telekom d.d.","ORG-HA7-RIPE","HR","270","false","Croatia"
"","20.4735123508446","118","4","438","1209344","193","128","","61","189","44.7035782547729","31042","SERBIA-BROADBAND-AS","RIPE","Serbia BroadBand-Srpske Kablovske mreze d.o.o.","ORG-SKMS1-RIPE","RS","271","false","Serbia"
"","101.699999776513","117","5","987","2214144","142","103","","34","142","3.15668235239403","24218","GTC-MY-PIP-AS","APNIC","Global Transit Communications - Malaysia","ORG-GTC1-AP-APNIC","MY","272","false","Malaysia"
"","145.033589255974","117","7","906","5688832","873","792","11","74","135","-33.4975124249557","7575","AARNET-AS-AP","APNIC","AARNet","ORG-AAAR1-AP-APNIC","AU","273","false","Australia"
"","142.26212429229","117","7","788","1540608","104","20","3","77","100","-18.1474186861975","703","UUNET","ARIN","MCI Communications Services, Inc. d/b/a Verizon Business","MCICS-ARIN","US","274","false","United States"
"","107.813073247271","116","9","1076","306688","218","127","1","82","211","-6.44042492459781","17451","BIZNET-AS-AP","APNIC","BIZNET NETWORKS","@family-44647","ID","275","false","Indonesia"
"","-60.7992854670794","116","2","648","293376","104","1","","101","104","-36.5694200921904","52361","","LACNIC","ARSAT - Empresa Argentina de Soluciones Satelitales S.A.","@aut-52361-LACNIC","AR","276","false","Argentina"
"","29.3673189488877","115","4","1461","2234880","87","2","2","81","87","40.7847259399498","15924","BORUSANTELEKOM-AS","RIPE","VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI","ORG-BIHA1-RIPE","TR","277","false","Turkey"
"","-6.99145480735219","115","6","711","1011968","113","77","","30","108","53.0368837677089","31463","FourD-AS","RIPE","4D Data Centres Ltd","ORG-DCL10-RIPE","GB","278","false","United Kingdom"
"","-89.4847268297552","115","5","639","954112","132","27","","100","131","29.8873791218709","33132","FIBERNET-DIRECT","ARIN","Fibernet Direct","FPLFI-ARIN","US","279","false","United States"
"","","114","1","3100","2710528","85","8","","76","85","","12715","JAZZNET","RIPE","Orange Espagne S.A.U.","ORG-JTS1-RIPE","ES","280","false","Spain"
"","35.4999","114","4","1275","479232","81","","1","77","81","33.8861","42020","LibanTelecom","RIPE","LIBANTELECOM","ORG-LA84-RIPE","LB","281","false","Lebanon"
"","11.5262188387208","114","2","423","1273088","117","34","","81","116","55.813783388343","31027","NIANET-AS","RIPE","Nianet A/S","ORG-NA14-RIPE","DK","282","false","Denmark"
"","-3.57662745772016","113","4","1282","3585280","92","5","1","83","89","39.2076817856492","6739","ONO-AS","RIPE","VODAFONE ONO, S.A.","ORG-OA4-RIPE","ES","283","false","Spain"
"","-92.0422890226278","111","2","6074","35332864","106","4","58","100","104","38.9210312095769","27064","DNIC-ASBLK-27032-27159","ARIN","DoD Network Information Center","DNIC-ARIN","US","284","false","United States"
"","-3.02278684938075","111","7","1104","789760","204","100","","97","196","38.5558399893188","29119","SERVIHOSTING-AS","RIPE","ServiHosting Networks S.L.","ORG-SNS2-RIPE","ES","285","false","Spain"
"","13.8274751097163","111","5","473","4893952","549","527","1","17","108","61.8039146183497","6667","EUNET-FINLAND","RIPE","Elisa Oyj","ORG-EO1-RIPE","EU","286","false","European Union"
"","25.6992224387329","110","4","613","266752","205","110","","91","201","44.8535892321804","39737","NETVISION-AS","RIPE","Net Vision Telecom SRL","ORG-NVTS1-RIPE","RO","287","false","Romania"
"","-58.5209","109","5","2235","653568","22","8","","9","20","-34.5709","27988","","LACNIC","Servicios y Telecomunicaciones S.A.","@aut-27988-LACNIC","AR","288","false","Argentina"
"","-122.046672932825","109","3","659","7514112","103","3","1","97","98","33.2902515437196","20001","ROADRUNNER-WEST","ARIN","Time Warner Cable Internet LLC","RRMA-ARIN","US","289","false","United States"
"","11.6329392183168","109","3","615","6984448","1265","1171","","91","1262","43.3542111664092","1267","ASN-WINDTRE","RIPE","Wind Telecomunicazioni SpA","ORG-IA36-RIPE","EU","290","false","European Union"
"","26.0081584066315","108","4","372","473344","159","91","1","64","142","44.7980466652877","8953","ASN-ORANGE-ROMANIA","RIPE","Orange Romania S.A.","ORG-ORS1-RIPE","RO","291","false","Romania"
"","-3.14340794685396","107","4","647","4082944","134","110","","20","134","42.2733887787147","8657","MEO-INTERNACIONAL","RIPE","MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.","ORG-CPRM1-RIPE","PT","292","false","Portugal"
"","11.2886659338522","107","4","395","739840","102","6","1","92","102","55.62783041133","42525","GlobalConnect-Network","RIPE","GlobalConnect A/S","ORG-GA85-RIPE","DK","293","false","Denmark"
"","","106","3","1773","1339904","17","","1","14","17","","35168","TNS-Plus-Core","RIPE","TNS-Plus LLP","ORG-TL194-RIPE","KZ","294","false","Kazakhstan"
"","-59.2953424451884","106","6","1750","1758720","8","1","","1","8","-32.8924948328574","19037","","LACNIC","AMX Argentina S.A.","@aut-19037-LACNIC","AR","295","false","Argentina"
"","100.193843368414","106","13","930","1949696","121","70","1","38","117","13.803392450533","45629","JASTEL-NETWORK-TH-AP","APNIC","JasTel Network International Gateway","ORG-JN1-AP-APNIC","TH","296","false","Thailand"
"","171.367087328321","106","11","493","378880","102","28","3","63","101","-37.2612902174559","45177","DEVOLI-AS-AP","APNIC","Vibe Heavy Industries","ORG-VCL1-AP-APNIC","NZ","297","false","New Zealand"
"","-58.495009555663","105","1","2217","649984","27","","24","26","27","-34.5811331981248","52376","","LACNIC","CABASE Camara Arg de Base de Datos y Serv en Linea","@family-22996","AR","298","false","Argentina"
"","-58.8524943973092","105","2","1658","1357312","90","1","","87","89","-34.275424518748","11664","","LACNIC","Techtel LMDS Comunicaciones Interactivas S.A.","@family-61538","AR","299","false","Argentina"
"","122.572037577325","105","20","1150","997120","231","117","10","94","216","18.07311225856","4775","GLOBE-TELECOM-AS","APNIC","Globe Telecoms","ORG-GT1-AP-APNIC","PH","300","false","Philippines"
"","-73.6051","105","6","679","2891008","94","26","","62","91","42.744","13536","TVC-AS1","ARIN","Tech Valley Communications","TVC-11-ARIN","US","301","false","United States"
"","27.6132752418259","104","4","1267","6666752","133","94","1","35","131","-29.0977722249116","16637","MTNNS-AS","AFRINIC","MTN SA","ORG-VSA1-AFRINIC","ZA","302","false","South Africa"
"","-84.4706","104","","659","737536","22","4","","18","22","42.7454","36280","INDATEL","ARIN","INDATEL SERVICES","INDAT-1-ARIN","US","303","false","United States"
"","-56.3344572708886","104","6","485","1198848","145","126","","13","141","43.7103734694456","46786","IPTRANSIT","ARIN","IP Transit Inc.","IPTRA-3-ARIN","US","304","false","United States"
"","26.0226308453804","104","3","447","267264","78","6","","69","78","44.5229699571862","12310","iNES","RIPE","iNES GROUP SRL","ORG-IGS3-RIPE","RO","305","false","Romania"
"","-74.6253632999815","104","1","348","2877184","102","2","1","99","101","40.1271144085267","33659","CMCS","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","306","false","United States"
"","24.9326439680587","104","3","307","757760","131","59","","69","131","60.9564520724508","47605","FNE-AS","RIPE","FNE-Finland Ltd","ORG-FL36-RIPE","FI","307","false","Finland"
"","46.620852237777","103","9","5496","5455360","148","107","2","32","148","24.5035464014943","39386","STC-IGW-AS","RIPE","Saudi Telecom Company JSC","ORG-SSTC1-RIPE","SA","308","false","Saudi Arabia"
"","37.010721498317","103","1","538","474624","41","2","1","38","40","50.7413373980791","201776","MIRANDA-AS","RIPE","Miranda-Media Ltd","ORG-ML281-RIPE","RU","309","false","Russia"
"","20.5870065615223","103","4","251","199168","139","67","1","68","90","51.7664169939354","29535","TPIX","RIPE","Orange Polska Spolka Akcyjna","ORG-PT1-RIPE","PL","310","false","Poland"
"","100.460344045439","102","2","1252","2459392","107","4","53","101","105","15.3020954635481","7470","TRUEINTERNET-AS-AP","APNIC","True Internet Co.,Ltd.","ORG-TICC1-AP-APNIC","TH","311","false","Thailand"
"","-0.0620014791348259","102","2","425","4136448","125","102","2","21","125","52.2149283633829","21320","GEANT_IAS_VRF","RIPE","GEANT Limited","ORG-DLCU1-RIPE","EU","312","false","European Union"
"","114.166589726698","101","7","1325","1403904","115","24","1","84","112","22.2795654278257","10103","HKBN-AS-AP","APNIC","HK Broadband Network Ltd.","ORG-HKBN1-AP-APNIC","HK","313","false","Hong Kong"
"","-85.6207227610303","101","6","941","1923072","222","153","","63","180","40.090919788482","13768","ASE","RIPE","ASE","@family-62108","CA","314","false","Canada"
"","-46.8287662751903","101","4","472","299008","67","31","","32","67","-23.3317987021629","52551","","LACNIC","SAMM Sociedade de Atividades em Multimidia LTDA","@aut-52551-LACNIC","BR","315","false","Brazil"
"","37.3648271897657","101","4","209","122368","105","14","1","87","105","55.9228075448759","31261","GARS-AS","RIPE","GARS Telecom - Telecommunications Management LLC","ORG-GT6-RIPE","RU","316","false","Russia"
"","37.6017617181459","100","5","750","322304","147","72","","70","146","55.7403660278383","199599","CIREX","RIPE","Telecom-Birzha, LLC","ORG-TL254-RIPE","RU","317","false","Russia"
"","","100","","619","2564096","63","2","","61","63","","20225","TELJET","ARIN","TelJet","TELJET-ARIN","US","318","false","United States"
"","-117.264490145437","100","7","480","319744","83","","3","76","83","38.7457130547809","12182","INTERNAP-2BLK","ARIN","Internap Network Services Corporation","PNAP-ARIN","US","319","false","United States"
"","65.8906139267456","99","8","1443","869376","83","","2","75","83","34.724619222214","55644","IDEANET1-IN","APNIC","Idea Cellular Limited","@family-19936","IN","320","false","India"
"","14.5526911453327","99","2","673","495872","380","326","","52","380","57.4880113167074","42708","PORTLANE","RIPE","Portlane AB","ORG-PS39-RIPE","SE","321","false","Sweden"
"","-105.964498021714","99","7","595","607488","105","","","98","105","39.9572132491568","13649","ASN-VINS","ARIN","ViaWest","VINS-ARIN","US","322","false","United States"
"","27.5067223180612","98","6","1505","4485376","64","14","","44","61","-27.0835485257562","36937","Neotel-AS","AFRINIC","Liquid Telecommunications South Africa (Pty) Ltd","ORG-NPL2-AFRINIC","ZA","323","false","South Africa"
"","114.083526167568","98","11","1500","2003712","178","87","3","80","173","22.5577003424938","9381","WTT-AS-AP","APNIC","WTT HK Limited","ORG-WHL1-AP-APNIC","HK","324","false","Hong Kong"
"","2.90756966462756","98","3","522","840448","166","85","","78","166","6.26660393648763","37282","MAINONE","AFRINIC","Mainone Cable Company","ORG-MCC1-AFRINIC","NG","325","false","Nigeria"
"","38.1077456437872","98","1","316","181760","97","","1","96","97","55.8502258855669","25159","SONICDUO-AS","RIPE","PJSC MegaFon","ORG-OM1-RIPE","RU","326","false","Russia"
"","18.9367195132868","98","3","224","251904","139","60","","76","140","50.3154705312553","31242","TKPSA-AS","RIPE","3S S.A.","ORG-TKPS1-RIPE","PL","327","false","Poland"
"","114.172161231203","97","10","1520","2858496","106","93","1","3","83","22.6652404232174","9269","HKBN-AS-AP","APNIC","HK Broadband Network Ltd.","ORG-HKBN1-AP-APNIC","HK","328","false","Hong Kong"
"","26.8803258402534","97","5","848","3980288","159","98","3","56","158","-26.5296533282833","5713","SAIX-NET","AFRINIC","Telkom SA Ltd.","ORG-TSL2-AFRINIC","ZA","329","false","South Africa"
"","-76.50043289551","97","2","396","2136832","115","49","","64","107","41.124185735039","6079","RCN-AS","ARIN","RCN","RTSL-6-ARIN","US","330","false","United States"
"","18.0173638677763","97","1","329","1562112","96","54","","41","96","48.4484865913682","5578","GTS-SK-AS","RIPE","BENESTRA, s.r.o.","ORG-GS9-RIPE","CZ","331","false","Czechia"
"","39.4749690672093","97","8","278","217088","86","13","2","65","85","56.1349107183959","49063","DTLN","RIPE","Dataline Ltd","ORG-DL76-RIPE","RU","332","false","Russia"
"","51.6011049776662","96","2","958","569344","93","2","","89","91","35.3361651120007","42337","RESPINA-AS","RIPE","Respina Networks & Beyond PJSC","ORG-RNB1-RIPE","IR","333","false","Iran"
"","-82.1251222562404","96","2","798","1482496","389","352","","35","303","32.1455582893918","19151","WVFIBER-1","ARIN","WV FIBER","WVFAC-ARIN","US","334","false","United States"
"","51.4248722700728","96","3","616","939008","47","1","","43","47","35.6335783951484","25184","AFRANET","RIPE","Afranet","ORG-AA32-RIPE","IR","335","false","Iran"
"","-76.7326699309481","96","1","370","3207936","99","3","1","95","96","39.0982490544192","33657","CMCS","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","336","false","United States"
"","-38.4504304710417","95","2","441","191744","1765","1742","","21","742","-12.8180164094188","52873","","LACNIC","SOFTDADOS CONECTIVIDADE","@aut-52873-LACNIC","BR","337","false","Brazil"
"","45.3128035771453","95","2","393","359680","48","18","","28","48","56.1222688404956","48276","LEVEL-AS","RIPE","Kompaniya Svyazi OOO","ORG-KSO3-RIPE","RU","338","false","Russia"
"","20.994227527842","95","","261","566784","56","5","2","51","55","52.2419440185706","24748","ATMAN-Poland-AS","RIPE","ATM S.A.","ORG-AS25-RIPE","PL","339","false","Poland"
"","116.297952056378","94","3","2321","15483136","97","5","","89","92","39.7796601637441","4847","CNIX-AP","APNIC","China Networks Inter-Exchange","@aut-4847-APNIC","CN","340","false","China"
"","100.497","94","11","763","506880","33","18","3","4","32","13.7493","7568","CSLOX-IIG-AS-AP","APNIC","CS LOXINFO PUBLIC COMPANY LIMITED","ORG-CLPC1-AP-APNIC","TH","341","false","Thailand"
"","24.6821275940944","94","5","454","1076736","127","86","1","36","126","54.9986708719927","13194","BITE","RIPE","UAB ""Bite Lietuva""","ORG-BGIS1-RIPE","LT","342","false","Lithuania"
"","7.65464412149165","94","7","330","551168","742","688","1","47","742","47.0195481045135","15576","NTS","RIPE","NTS workspace AG","ORG-AG1-RIPE","CH","343","false","Switzerland"
"","-109.813693978518","94","6","324","299776","101","2","","93","97","44.1322581536688","55002","DEFENSE-NET","RIPE","Duplicate of ARIN AS55002","@aut-55002-RIPE","US","344","false","United States"
"","28.3055700851319","92","7","460","816128","108","81","","20","108","43.0687978195082","47872","SOFIA-CONNECT-AS","RIPE","Sofia Connect EAD","ORG-SCE1-RIPE","BG","345","false","Bulgaria"
"","-74.3678083822365","92","4","458","475392","508","426","","78","114","45.5643368041034","22652","FIBRENOIRE-INTERNET","ARIN","Fibrenoire Inc.","FIBRE-1-ARIN","CA","346","false","Canada"
"","23.2710638179885","92","7","312","331008","174","106","","61","166","58.6089417256151","3327","CITIC","RIPE","CITIC Telecom CPC Netherlands B.V.","ORG-LTB1-RIPE","EE","347","false","Estonia"
"","15.9622570611988","91","1","731","8377344","94","7","1","86","91","58.9730123351008","3301","TELIANET-SWEDEN","RIPE","Telia Company AB","ORG-TA45-RIPE","EU","348","false","European Union"
"","-75.3936535049831","91","1","313","2605824","110","24","1","85","110","40.0609037457968","33287","COMCAST-33287","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","349","false","United States"
"","30.6593246634722","91","4","197","574976","99","59","","36","99","50.4038083931254","21497","UMC-AS","RIPE","PrJSC ""MTS UKRAINE""","ORG-UMC1-RIPE","UA","350","false","Ukraine"
"","-38.5837461153653","90","3","333","182784","95","31","","61","94","-12.9159038913224","28186","","LACNIC","ITS TELECOMUNICAÃÃES LTDA","@aut-28186-LACNIC","BR","351","false","Brazil"
"","174.698857119712","89","1","476","1027840","36","10","6","25","36","-38.1789684976083","9790","CALLPLUS-NZ-AP","APNIC","FX Networks Limited","ORG-CSL3-AP-APNIC","NZ","352","false","New Zealand"
"","1.95054155308333","89","9","388","412160","228","131","1","88","227","51.637054141381","15830","TELECITY-LON","RIPE","TELECITYGROUP INTERNATIONAL LIMITED","ORG-TP3-RIPE","DE","353","false","Germany"
"","-121.242148251319","88","22","897","379904","297","191","","84","127","38.365948736263","19551","INCAPSULA","ARIN","Incapsula Inc","INCAP-5-ARIN","US","354","false","United States"
"","-43.0316660404651","88","4","516","214784","177","112","","61","165","-21.9196260881123","28260","","LACNIC","ALTA REDE CORPORATE NETWORK TELECOM LTDA - EPP","@aut-28260-LACNIC","BR","355","false","Brazil"
"","-78.4086823128729","88","1","500","3596032","89","2","1","86","88","40.4126345979143","7016","CCCH-3","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","356","false","United States"
"","-49.3190494821658","88","2","441","270336","100","31","","67","100","-26.6050093516967","28343","","LACNIC","TPA TELECOMUNICACOES LTDA","@aut-28343-LACNIC","BR","357","false","Brazil"
"","15.699306089295","88","1","264","1120000","68","1","","66","67","48.0575059921791","8437","UTA-AS","RIPE","Tele2 Telecommunication GmbH","ORG-UTA1-RIPE","AT","358","false","Austria"
"","90.4071","87","5","571","204800","66","16","","45","66","23.7098","58682","LEVEL3-BD","APNIC","Level3 Carrier Ltd.","ORG-LCL1-AP-APNIC","BD","359","false","Bangladesh"
"","-80.09853155755","87","2","514","19812864","182","118","1","62","166","36.1799833345958","2686","ATGS-MMD-AS","ARIN","AT&T Global Network Services, LLC","ATGS-ARIN","US","360","false","United States"
"","-50.612241182861","87","4","432","302848","41","31","","6","37","-29.1227660749426","28299","","LACNIC","IPV6 Internet Ltda","@aut-28299-LACNIC","BR","361","false","Brazil"
"","10.3829436237431","87","6","313","468992","157","89","","62","156","44.6394695567723","28716","RETELIT-AS","RIPE","Reti Telematiche Italiane S.p.A. (Retelit S.p.A.)","ORG-ES10-RIPE","IT","362","false","Italy"
"","2.59405734337739","87","2","303","310784","62","40","","20","62","48.1686928909032","35280","ACORUS","RIPE","ACORUS NETWORKS SAS","ORG-ANS21-RIPE","FR","363","false","France"
"","-36.2417686309114","86","8","2773","2172416","158","125","1","25","158","58.0722933530431","8529","OMANTEL-AS","RIPE","Oman Telecommunications Company (S.A.O.G)","ORG-GTO1-RIPE","OM","364","false","Oman"
"","90.2973743826078","86","6","545","161280","79","15","","58","79","23.65251224164","58715","EARTHTELECOMMUNICATION-AS","APNIC","EARTH TELECOMMUNICATION (Pvt) LTD.","ORG-ETPL4-AP-APNIC","BD","365","false","Bangladesh"
"","10.7317190466136","86","3","396","3480576","82","15","4","64","79","61.0846962705622","2116","ASN-CATCHCOM","RIPE","Broadnet AS","ORG-BNA1-RIPE","NO","366","false","Norway"
"","44.5136","86","3","375","300032","114","100","1","11","114","40.1811","8932","UCOMINT","RIPE","Ucom LLC","ORG-UL31-RIPE","AM","367","false","Armenia"
"","-39.1615714202065","86","4","331","145920","1326","1289","","33","64","-12.3911937136416","52720","","LACNIC","WEBFOCO TELECOMUNICACOES LTDA","@aut-52720-LACNIC","BR","368","false","Brazil"
"","24.4843577661247","86","2","289","678656","60","15","","43","60","56.9447026874663","5518","TELIALATVIJA","RIPE","Telia Latvija SIA","ORG-TA154-RIPE","LV","369","false","Latvia"
"","14.6960930329031","86","4","139","238848","120","32","","84","120","46.1251739854704","34779","T-2-AS","RIPE","T-2, d.o.o.","ORG-TD6-RIPE","SI","370","false","Slovenia"
"","5.18868991320399","85","8","1470","11473152","163","125","","30","158","49.2824708644622","6774","ASN-BICS","RIPE","Belgacom International Carrier Services SA","ORG-BICS2-RIPE","EU","371","false","European Union"
"","34.8516642874969","85","10","1021","2281472","115","93","","12","113","32.0889582184881","9116","GOLDENLINES-ASN","RIPE","012 Smile Communications LTD.","ORG-GLIC1-RIPE","IL","372","false","Israel"
"","24.5176191409109","85","6","842","727552","142","86","1","50","141","42.8484123611204","41313","NOVATEL-AS","RIPE","""NOVATEL"" EOOD","ORG-NA318-RIPE","BG","373","false","Bulgaria"
"","","85","","835","716800","92","83","1","9","92","","41059","T-CIX","RIPE","""NOVATEL"" EOOD","ORG-NA318-RIPE","BG","374","false","Bulgaria"
"","23.8200102124734","85","4","621","338944","192","128","","60","185","42.712375038408","8262","EVOLINK-AS","RIPE","Evolink AD","ORG-NAL1-RIPE","BG","375","false","Bulgaria"
"","2.78090996790238","85","6","569","16240640","145","62","5","77","141","47.2323407706066","15557","LDCOMNET","RIPE","SFR SA","ORG-VF1-RIPE","FR","376","false","France"
"","16.1766073384679","85","1","472","1542656","77","1","","75","77","58.8830536990793","3246","TDCSONG","RIPE","Tele2 Sverige AB","ORG-TA44-RIPE","SE","377","false","Sweden"
"","-75.350539117486","85","1","439","6216192","88","4","1","83","84","43.0594960292513","11351","RR-NYSREGION-ASN-01","ARIN","Time Warner Cable Internet LLC","RRMA-ARIN","US","378","false","United States"
"","25.8707620747022","85","2","276","302592","89","4","","83","89","44.8230975708687","12302","Vodafone_Ro","RIPE","Vodafone Romania S.A.","ORG-MS15-RIPE","RO","379","false","Romania"
"","116.163492259473","84","4","3158","12339712","96","12","1","80","85","39.7428229308568","4808","CHINA169-BJ","APNIC","China Unicom IP network China169 Guangdong province","@family-17652","CN","380","false","China"
"","-93.9346934474542","84","7","592","1651456","76","2","2","67","75","34.5203449721449","62","CYRS","ARIN","CyrusOne LLC","CL-260-ARIN","US","381","false","United States"
"","24.5163976416066","84","8","389","235264","149","76","","65","147","42.4649741168871","31287","IPACCT-AS","RIPE","IPACCT Ltd.","ORG-APAO1-RIPE","BG","382","false","Bulgaria"
"","-43.8312773291795","84","3","389","190720","86","30","","53","86","-19.7050641728428","28250","","LACNIC","TELBRAX LTDA","@aut-28250-LACNIC","BR","383","false","Brazil"
"","72.1144562796978","83","9","3287","4812032","146","88","2","49","144","31.6720139016177","17557","PKTELECOM-AS-PK","APNIC","Pakistan Telecommunication Company Limited","ORG-PTCL1-AP-APNIC","PK","384","false","Pakistan"
"","25.0116130678414","83","7","509","1929728","197","140","","50","109","-29.0970721175838","37271","Workonline","AFRINIC","Workonline Communications(Pty) Ltd","ORG-WCL1-AFRINIC","ZA","385","false","South Africa"
"","90.4990215014729","83","7","413","141312","74","27","","40","74","23.6298476649884","58601","AAMRA-ATL-BD","APNIC","Aamra technologies limited","ORG-ATL3-AP-APNIC","BD","386","false","Bangladesh"
"","149.98524452931","83","8","302","130048","518","489","","21","51","-33.1722903448635","63956","COLO-AS-AP","APNIC","Colocation Australia Pty Ltd","ORG-CAPL2-AP-APNIC","AU","387","false","Australia"
"","-46.2541742031006","83","3","293","131328","53","26","","24","53","-22.9257015735251","264144","","LACNIC","ASAP GLOBAL TELECOM","@aut-264144-LACNIC","BR","388","false","Brazil"
"","-49.9600320791232","83","3","255","177664","113","29","","81","113","-24.8785824060199","14868","","LACNIC","COPEL TelecomunicaÃ§Ãµes S.A.","@aut-14868-LACNIC","BR","389","false","Brazil"
"","24.1195864300109","82","5","1030","1626112","151","96","3","50","147","55.0908487027454","8764","Telia-Lietuva","RIPE","Telia Lietuva, AB","ORG-LT1-RIPE","LT","390","false","Lithuania"
"","137.532923546444","82","4","954","13141248","105","20","1","81","105","36.0879496611432","2907","SINET-AS","JPNIC","Research Organization of Information and Systems, National Institute of Informatics","@family-54881","JP","391","false","Japan"
"","100.358047454732","82","2","618","473344","88","5","44","81","83","15.0167103617435","4750","CSLOXINFO-AS-AP","APNIC","CS LOXINFO PUBLIC COMPANY LIMITED","ORG-CLPC1-AP-APNIC","TH","392","false","Thailand"
"","27.5667","82","6","539","711936","76","68","","2","76","53.9","60280","NTEC","RIPE","Republican Unitary Enterprise ""National Traffic Exchange Center""","ORG-RUET1-RIPE","BY","393","false","Belarus"
"","144.823227327559","82","2","509","1252608","445","379","1","64","73","-36.1947471951774","38809","NXGNET-AS-AP","APNIC","Nextgen Networks","ORG-NN1-AP-APNIC","AU","394","false","Australia"
"","-83.6993695124764","82","1","417","3065856","82","3","1","78","80","42.4902124694442","33668","CMCS","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","395","false","United States"
"","60.0519560086221","81","7","338","328704","123","61","1","55","113","57.0658729360291","5563","URAL","RIPE","CJSC Ural WES","ORG-UN3-RIPE","RU","396","false","Russia"
"","-78.7756500519836","81","7","316","776960","84","","1","77","84","39.7557503601308","10913","INTERNAP-BLK","ARIN","Internap Network Services Corporation","PNAP-ARIN","US","397","false","United States"
"","-71.9027859523489","80","4","2053","858368","37","14","1","19","37","14.9176543399326","262206","","LACNIC","COMCEL GUATEMALA S.A.","@family-8721","GT","398","false","Guatemala"
"","27.5667","80","3","506","710912","34","","","31","34","53.9","60330","BCTBY-AS","RIPE","Belarusian Cloud Technologies JLLC","ORG-BCTJ1-RIPE","BY","399","false","Belarus"
"","-111.376776845821","80","1","289","3293952","75","1","1","73","75","40.7418502549857","33660","CMCS","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","400","false","United States"
"","18.8869348642096","80","4","226","156672","57","6","","47","57","52.1727361948002","50606","VIRTUAOPERATOR-AS","RIPE","Virtuaoperator Sp. z o.o.","ORG-VSZO14-RIPE","PL","401","false","Poland"
"","127.022951395706","79","6","2189","4063488","62","8","","48","62","37.544553717505","9848","SejongTelecom-AS-KR","APNIC","Sejong Telecom","@aut-9848-APNIC","KR","402","false","South Korea"
"","-100.529889128168","79","6","1449","1128192","80","1","","73","80","21.8028399674111","11172","","LACNIC","Alestra, S. de R.L. de C.V.","@aut-11172-LACNIC","MX","403","false","Mexico"
"","","79","1","933","277248","75","3","1","71","75","","11058","","LACNIC","CABASE Camara Arg de Base de Datos y Serv en Linea","@family-22996","AR","404","false","Argentina"
"","","79","","421","593408","670","656","2","14","670","","31025","IAG-AS","RIPE","GHOSTnet GmbH","ORG-GG3-RIPE","DE","405","false","Germany"
